scenario,seed,window_id,expected_label,diagnosis_label,target_correct_stop,target_ambiguous_stop,diagnosis_stable_2,diagnosis_changed_from_previous,diagnosis_confident,diagnosis_margin_clear,latency_recovered,queue_delay_recovered,gpu_util_recovered,memory_pressure_low,throughput_recovered,queue_pressure_low,kernel_duration_stable,latency_ratio_vs_baseline,queue_delay_proxy_p95_ms,gpu_util_percent_mean,gpu_memory_used_percent_mean,request_throughput_rps,throughput_ratio_vs_baseline,queue_pressure_score,diagnosis_confidence,diagnosis_rank_margin,kernel_duration_cv,kernel_duration_stability_delta_percent
long_output,9203,5,vllm_long_output,vllm_long_output,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,0.0,98.75,97.712,0.0,0.0,0.0,0.55,0.316,0.0,0.0
long_output,9203,6,vllm_long_output,vllm_long_output,1,0,1,0,1,1,1,1,0,0,1,0,0,1.0,40.968,99.0,97.712,2.019,5.047,0.164,0.63,0.237,0.0,0.0
long_prompt,9201,0,vllm_long_prompt,vllm_long_prompt,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,108.585,95.821,97.712,0.4,1.0,0.434,0.704,0.077,0.0,0.0
long_prompt,9201,1,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.001,112.155,98.6,97.712,0.4,1.0,0.449,0.704,0.098,0.0,0.0
long_prompt,9201,2,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,122.599,98.794,97.712,0.8,2.0,0.491,0.704,0.1,0.0,0.0
long_prompt,9201,3,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.001,119.759,98.828,97.712,0.4,1.0,0.48,0.705,0.1,0.0,0.0
long_prompt,9201,4,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.001,120.091,98.924,97.712,0.4,1.0,0.482,0.705,0.101,0.0,0.0
long_prompt,9201,5,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.001,124.028,98.453,97.712,0.8,2.0,0.497,0.705,0.097,0.0,0.0
long_prompt,9201,6,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,1,0,0,1,0,0,0.994,56.755,98.444,97.712,0.41,1.025,0.227,0.704,0.097,0.0,0.0
long_prompt,9202,0,vllm_long_prompt,vllm_long_prompt,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,109.823,94.769,97.712,0.4,1.0,0.439,0.704,0.069,0.0,0.0
long_prompt,9202,1,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,110.563,98.81,97.712,0.4,1.0,0.442,0.704,0.1,0.0,0.0
long_prompt,9202,2,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,118.928,98.6,97.712,0.8,2.0,0.476,0.704,0.098,0.0,0.0
long_prompt,9202,3,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.002,123.948,98.03,97.712,0.4,1.0,0.497,0.705,0.094,0.0,0.0
long_prompt,9202,4,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,111.438,98.892,97.712,0.4,1.0,0.446,0.704,0.1,0.0,0.0
long_prompt,9202,5,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,110.912,98.923,97.712,0.8,2.0,0.444,0.704,0.101,0.0,0.0
long_prompt,9202,6,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,1,0,0,1,0,0,0.993,47.285,98.646,97.712,0.405,1.014,0.189,0.703,0.098,0.0,0.0
long_prompt,9203,0,vllm_long_prompt,vllm_long_prompt,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,107.701,94.97,97.712,0.4,1.0,0.431,0.704,0.071,0.0,0.0
long_prompt,9203,1,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,100.921,98.908,97.712,0.4,1.0,0.404,0.704,0.1,0.0,0.0
long_prompt,9203,2,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,111.475,98.785,97.712,0.8,2.0,0.446,0.704,0.099,0.0,0.0
long_prompt,9203,3,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,110.836,98.712,97.712,0.4,1.0,0.443,0.704,0.099,0.0,0.0
long_prompt,9203,4,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,110.861,98.846,97.712,0.4,1.0,0.444,0.704,0.1,0.0,0.0
long_prompt,9203,5,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,0,0,0,1,0,0,0.999,111.812,98.508,97.712,0.8,2.0,0.447,0.704,0.097,0.0,0.0
long_prompt,9203,6,vllm_long_prompt,vllm_long_prompt,1,0,1,0,1,0,1,1,0,0,1,0,0,0.993,50.948,98.479,97.712,0.408,1.019,0.204,0.703,0.097,0.0,0.0
queue_pressure,9201,0,vllm_queue_pressure,vllm_queue_pressure,1,0,0,0,0,1,1,1,0,0,1,0,0,1.0,43.947,92.413,97.678,1.6,1.0,0.176,0.55,0.268,0.0,0.0
queue_pressure,9201,1,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,1,0,0,1,1,0,0.953,0.0,98.391,97.712,1.6,1.0,0.0,0.55,0.307,0.0,0.0
queue_pressure,9201,2,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,1,0,0,1,1,0,0.953,0.0,98.102,97.712,3.2,2.0,0.0,0.55,0.305,0.0,0.0
queue_pressure,9201,3,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,1,0,0,1,1,0,0.952,0.0,98.5,97.712,1.6,1.0,0.0,0.55,0.308,0.0,0.0
queue_pressure,9201,4,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,1,0,0,1,1,0,0.952,0.0,98.5,97.712,1.6,1.0,0.0,0.55,0.308,0.0,0.0
queue_pressure,9201,5,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,1,0,0,1,1,0,0.953,0.0,98.375,97.712,3.2,2.0,0.0,0.55,0.307,0.0,0.0
queue_pressure,9201,6,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,1,0,0,1,1,0,0.952,0.0,98.5,97.712,3.394,2.121,0.0,0.55,0.308,0.0,0.0
queue_pressure,9202,0,vllm_queue_pressure,vllm_queue_pressure,1,0,0,0,0,1,1,1,0,0,1,0,0,1.0,43.878,95.154,97.712,1.6,1.0,0.176,0.55,0.289,0.0,0.0
queue_pressure,9202,1,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,0,0,0,1,0,0,1.011,144.389,98.109,97.712,1.6,1.0,0.588,0.55,0.312,0.0,0.0
queue_pressure,9202,2,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,0,0,0,1,0,0,1.013,164.817,97.952,97.712,3.2,2.0,0.673,0.55,0.311,0.0,0.0
queue_pressure,9202,3,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,0,0,0,1,0,0,1.013,157.665,98.062,97.712,1.6,1.0,0.644,0.55,0.312,0.0,0.0
queue_pressure,9202,4,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,0,0,0,1,0,0,1.013,160.808,98.062,97.712,3.2,2.0,0.657,0.55,0.312,0.0,0.0
queue_pressure,9202,5,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,0,0,0,1,0,0,1.013,153.935,98.385,97.712,1.6,1.0,0.628,0.55,0.314,0.0,0.0
queue_pressure,9202,6,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,1,0,0,1,0,0,1.007,95.118,98.72,97.712,3.756,2.348,0.388,0.55,0.316,0.0,0.0
queue_pressure,9203,0,vllm_queue_pressure,vllm_queue_pressure,1,0,0,0,0,1,1,1,0,0,1,0,0,1.0,54.23,95.769,97.712,1.6,1.0,0.217,0.55,0.293,0.0,0.0
queue_pressure,9203,1,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,0,0,0,1,0,0,1.009,113.034,98.359,97.712,1.6,1.0,0.461,0.55,0.314,0.0,0.0
queue_pressure,9203,2,vllm_queue_pressure,vllm_queue_pressure,1,0,1,0,0,1,1,0,0,0,1,0,0,1.01,125.346,98.391,97.712,3.2,2.0,0.512,0.55,0.314,0.0,0.0
